index,name,actives,date,credits_all,deposits_all,income,owner,group.x,group.y,status,rating,groups,y
755,КАМБІО,1460760,1072011,1112143,1119983,437,"Андрій Чебаненко, 
Наталія Тарадайко, Олександр Тарадайко, Дмитро Тарадайко, Тамара 
Полянська",4,ukraine,NA,97,3,47
756,КАМБІО,1958324,1072013,1462768,1372691,299,"Андрій Чебаненко, 
Наталія Тарадайко, Олександр Тарадайко, Дмитро Тарадайко, Тамара 
Полянська",4,ukraine,NA,97,3,47
757,КАМБІО,778750,1012009,511870,573670,2376,"Андрій Чебаненко, 
Наталія Тарадайко, Олександр Тарадайко, Дмитро Тарадайко, Тамара 
Полянська",4,ukraine,NA,97,3,47
758,КАМБІО,1301277,1012011,912051,990412,264,"Андрій Чебаненко, 
Наталія Тарадайко, Олександр Тарадайко, Дмитро Тарадайко, Тамара 
Полянська",4,ukraine,NA,97,3,47
759,КАМБІО,2423300,1072014,1804493,1706546,442,"Андрій Чебаненко, 
Наталія Тарадайко, Олександр Тарадайко, Дмитро Тарадайко, Тамара 
Полянська",4,ukraine,NA,97,3,47
760,КАПІТАЛ,1554929,1072012,806965,1103461,386,"діти Євгена Щербаня,
 сім'я Еппель",4,regionals,NA,110,2,107
761,КАПІТАЛ,1444387,1012013,887603,984950,1085,"діти Євгена Щербаня,
 сім'я Еппель",4,regionals,NA,110,2,107
762,КАПІТАЛ,1062669,1072011,742484,821280,-3279,"діти Євгена 
Щербаня, сім'я Еппель",4,regionals,NA,110,2,107
763,КАПІТАЛ,2098390.19,1012014,810195.54,987308,1168,"діти Євгена 
Щербаня, сім'я Еппель",4,regionals,NA,110,2,107
764,КАПІТАЛ,864583,1012010,667786,512280,-6092,"діти Євгена Щербаня,
 сім'я Еппель",4,regionals,NA,110,2,107
765,КАПІТАЛ,990700,1072010,806103,665217,-3951,"діти Євгена Щербаня,
 сім'я Еппель",4,regionals,NA,110,2,107
766,КАПІТАЛ,893989,1072009,679134,517670,345,"діти Євгена Щербаня, 
сім'я Еппель",4,regionals,NA,110,2,107
767,КАПІТАЛ,1737188,1072013,739890,1322082,573,"діти Євгена Щербаня,
 сім'я Еппель",4,regionals,NA,110,2,107
768,КАПІТАЛ,1018568,1012011,797831,705184,-7802,"діти Євгена 
Щербаня, сім'я Еппель",4,regionals,NA,110,2,107
769,КАПІТАЛ,985445,1012009,671397,565228,2078,"діти Євгена Щербаня, 
сім'я Еппель",4,regionals,NA,110,2,107
770,КАПІТАЛ,1595822,1072014,707651,805325,733,"діти Євгена Щербаня, 
сім'я Еппель",4,regionals,NA,110,2,107
771,КАПІТАЛ,1083739,1012012,849280,733677,41,"діти Євгена Щербаня, 
сім'я Еппель",4,regionals,NA,110,2,107
772,КИЇВ,2467710,1072012,969096,584450,10864,Держава,4,state,NA,67,5,231
773,КИЇВ,3456343,1072009,3906250,2817000,-1202568,Держава,3,state,NA,67,5,231
774,КИЇВ,4887415,1012009,3563704,2882869,35931,Держава,3,state,NA,67,5,231
775,КИЇВ,2119143.32,1012014,801729.91,427493,7639,Держава,4,state,NA,67,5,231
776,КИЇВ,3008594,1072011,5346282,802689,7389,Держава,3,state,NA,67,5,231
777,КИЇВ,2124077,1072014,840384,439663,2537,Держава,4,state,NA,67,5,231
778,КИЇВ,2703748,1012012,2431185,691968,16870,Держава,4,state,NA,67,5,231
779,КИЇВ,2300099,1072013,842598,550151,-11132,Держава,4,state,NA,67,5,231
780,КИЇВ,2964541,1012011,4945721,817276,-220702,Держава,3,state,NA,67,5,231
781,КИЇВ,3473056,1012010,4288437,1017288,-2987940,Держава,3,state,NA,67,5,231
782,КИЇВ,2731498,1072010,4719672,859271,-227782,Держава,3,state,NA,67,5,231
783,КИЇВ,2835182,1012013,939746,535547,-1300,Держава,4,state,NA,67,5,231
784,"КИЇВСЬКА
 РУСЬ",6127205,1072011,4509004,4234762,385,"Віктор 
Братко",2,ukraine,NA,41,2,72
785,КИЇВСЬКА РУСЬ,8657154,1072014,5667905,6143212,4288,"Віктор 
Братко",2,ukraine,NA,41,2,72
786,КИЇВСЬКА РУСЬ,4303775,1072010,3519888,2621011,563,"Віктор 
Братко",3,ukraine,NA,41,2,72
787,КИЇВСЬКА РУСЬ,4949093,1012011,3932735,3503282,5668,"Віктор 
Братко",2,ukraine,NA,41,2,72
788,КИЇВСЬКА РУСЬ,5435499,1072012,3331645,3754059,1099,"Віктор 
Братко",2,ukraine,NA,41,2,72
789,КИЇВСЬКА РУСЬ,3743459,1012010,3101253,2191505,-81417,"Віктор 
Братко",3,ukraine,NA,41,2,72
790,КИЇВСЬКА РУСЬ,5644180,1012012,3938643,3792864,7277,"Віктор 
Братко",2,ukraine,NA,41,2,72
791,КИЇВСЬКА РУСЬ,5589545,1012013,3926896,4126876,197,"Віктор 
Братко",2,ukraine,NA,41,2,72
792,КИЇВСЬКА РУСЬ,8371188.32,1012014,5458440.61,6225836,3321,"Віктор
 Братко",2,ukraine,NA,41,2,72
793,КИЇВСЬКА РУСЬ,6657877,1072013,4442998,4908540,1127,"Віктор 
Братко",2,ukraine,NA,41,2,72
794,КИЇВСЬКА РУСЬ,4169269,1012009,3041407,2554193,4322,"Віктор 
Братко",3,ukraine,NA,41,2,72
795,КИЇВСЬКА РУСЬ,3748633,1072009,3036952,2254786,-10041,"Віктор 
Братко",3,ukraine,NA,41,2,72
796,"КІБ КРЕДІ 
АГРІКОЛЬ",3948834,1072012,2649642,2814272,145639,"Credit Agricole 
(Франція)",3,world,NA,51,4,180
797,"КІБ КРЕДІ 
АГРІКОЛЬ",3988141,1072010,3165034,2655868,166336,"Credit Agricole 
(Франція)",2,world,NA,51,4,180
798,КІБ КРЕДІ АГРІКОЛЬ,3597294,1072011,2776181,2636461,50685,"Credit
 Agricole (Франція)",2,world,NA,51,4,180
799,КІБ КРЕДІ АГРІКОЛЬ,4377790,1012011,3349621,3120270,97658,"Credit
 Agricole (Франція)",2,world,NA,51,4,180
800,"КІБ КРЕДІ 
АГРІКОЛЬ",4221570,1012012,3070348,3002479,194311,"Credit Agricole 
(Франція)",3,world,NA,51,4,180
801,КІПРУ,2848877,1072014,1636086,830386,-101861,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
802,КІПРУ,2600521.25,1012014,1562340.26,828033,628,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
803,КІПРУ,2739732,1012013,1796898,1020870,40690,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
804,КІПРУ,1618062,1072010,1460426,455325,474,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
805,КІПРУ,2018271,1012011,1685436,436069,1173,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
806,КІПРУ,2713359,1072012,1848112,1011228,10663,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
807,КІПРУ,2815741,1072011,1898332,526531,781,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
808,КІПРУ,1471834,1012010,1399528,417615,2130,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
809,КІПРУ,2590208,1072013,1675367,780162,324,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
810,КІПРУ,2646525,1012012,2035064,875478,-82532,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
811,КІПРУ,1507359,1072009,1343553,483278,1957,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
812,КІПРУ,1861000,1012009,1357127,814800,14125,"Банк Laiki 
(Кіпр)",4,world,NA,81,2,111
813,КЛАСИКБАНК,808331,1072013,557616,385359,5158,"Максим Співаков, 
Ігор Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
814,КЛАСИКБАНК,582663,1072012,321865,108185,24313,"Максим Співаков, 
Ігор Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
815,КЛАСИКБАНК,641432,1012013,333450,163571,12203,"Максим Співаков, 
Ігор Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
816,КЛАСИКБАНК,425319,1012011,302837,11373,644,"Максим Співаков, 
Ігор Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
817,КЛАСИКБАНК,60957,1012009,55798,13575,29,"Максим Співаков, Ігор 
Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
818,КЛАСИКБАНК,290504,1072010,290884,45503,301,"Максим Співаков, 
Ігор Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
819,КЛАСИКБАНК,471065,1012012,381148,78548,-3406,"Максим Співаков, 
Ігор Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
820,КЛАСИКБАНК,448496,1072014,402257,139167,277,"Максим Співаков, 
Ігор Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
821,КЛАСИКБАНК,1167329.6,1012014,978354.18,705655,885,"Максим 
Співаков, Ігор Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
822,КЛАСИКБАНК,252560,1072009,186016,28835,63,"Максим Співаков, Ігор
 Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
823,КЛАСИКБАНК,370030,1012010,322064,96698,373,"Максим Співаков, 
Ігор Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
824,КЛАСИКБАНК,489359,1072011,327876,14617,-3171,"Максим Співаков, 
Ігор Алексеев, Дмитро Смірнов",4,ukraine,NA,175,6,19
825,КЛІРИНГОВИЙ ДІМ,3382414,1072011,2837321,2511434,-52524,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
826,"КЛІРИНГОВИЙ 
ДІМ",3912132.75,1012014,2729685.24,3043201,32355,"Дмитро Фірташ, Іван 
Фурсін",3,regionals,NA,58,2,137
827,КЛІРИНГОВИЙ ДІМ,3718071,1012012,2630591,2608523,-41104,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
828,КЛІРИНГОВИЙ ДІМ,3276336,1012009,2370808,2267018,39931,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
829,КЛІРИНГОВИЙ ДІМ,3516491,1012013,2142891,2536134,38000,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
830,КЛІРИНГОВИЙ ДІМ,3136755,1072010,2608382,2091160,31495,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
831,КЛІРИНГОВИЙ ДІМ,4013898,1072014,2092520,2730664,58344,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
832,КЛІРИНГОВИЙ ДІМ,2694174,1012010,2501968,1674900,-28406,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
833,КЛІРИНГОВИЙ ДІМ,3447499,1072013,2190219,2553290,36269,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
834,КЛІРИНГОВИЙ ДІМ,3405806,1072012,2235704,2498221,27677,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
835,КЛІРИНГОВИЙ ДІМ,3494040,1012011,2664324,2472270,64151,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
836,КЛІРИНГОВИЙ ДІМ,3085177,1072009,2387599,2177261,27957,"Дмитро 
Фірташ, Іван Фурсін",3,regionals,NA,58,2,137
837,"КОМЕРЦІЙНИЙ 
ІНДУСТРІАЛЬНИЙ",222195.44,1012014,16626.26,76252,1875,"Юрій Сидоренко, 
голова концерну ЄДАПС",4,regionals,NA,221,2,165
838,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ,221050,1072012,45425,55592,2224,"Юрій
 Сидоренко, голова концерну ЄДАПС",4,regionals,NA,221,2,165
839,"КОМЕРЦІЙНИЙ 
ІНДУСТРІАЛЬНИЙ",247516,1072011,47200,105791,2992,"Юрій Сидоренко, голова
 концерну ЄДАПС",4,regionals,NA,221,2,165
840,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ,170354,1072014,18358,21387,391,"Юрій 
Сидоренко, голова концерну ЄДАПС",4,regionals,NA,221,2,165
841,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ,246463,1012011,44191,132553,919,"Юрій
 Сидоренко, голова концерну ЄДАПС",4,regionals,NA,221,2,165
842,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ,180032,1012010,52997,68306,1789,"Юрій
 Сидоренко, голова концерну ЄДАПС",4,regionals,NA,221,2,165
843,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ,162408,1012009,28541,72793,3930,"Юрій
 Сидоренко, голова концерну ЄДАПС",4,regionals,NA,221,2,165
844,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ,153291,1072009,21592,61482,953,"Юрій 
Сидоренко, голова концерну ЄДАПС",4,regionals,NA,221,2,165
845,"КОМЕРЦІЙНИЙ 
ІНДУСТРІАЛЬНИЙ",318775,1012012,42951,163161,4153,"Юрій Сидоренко, голова
 концерну ЄДАПС",4,regionals,NA,221,2,165
846,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ,215602,1012013,67191,57451,2136,"Юрій
 Сидоренко, голова концерну ЄДАПС",4,regionals,NA,221,2,165
847,"КОМЕРЦІЙНИЙ 
ІНДУСТРІАЛЬНИЙ",218645,1072010,44857,108097,1446,"Юрій Сидоренко, голова
 концерну ЄДАПС",4,regionals,NA,221,2,165
848,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ,197038,1072013,58024,49094,87,"Юрій 
Сидоренко, голова концерну ЄДАПС",4,regionals,NA,221,2,165
849,КОМІНВЕСТБАНК,845398,1072011,345944,459184,105,"Олександр 
Янукович через Ужгородський коньячний завод",4,family,NA,140,4,73
850,КОМІНВЕСТБАНК,918943,1072013,447925,491880,186,"Олександр 
Янукович через Ужгородський коньячний завод",4,family,NA,140,4,73
851,КОМІНВЕСТБАНК,812164,1012013,423497,442858,898,"Олександр 
Янукович через Ужгородський коньячний завод",4,family,NA,140,4,73
852,КОМІНВЕСТБАНК,822955,1012011,335495,420892,211,"Олександр 
Янукович через Ужгородський коньячний завод",4,family,NA,140,4,73
853,КОМІНВЕСТБАНК,543976,1012010,297646,302126,270,"Олександр 
Янукович через Ужгородський коньячний завод",4,family,NA,140,4,73
854,КОМІНВЕСТБАНК,1012970.74,1012014,503265.31,525980,1008,"Олександр
 Янукович через Ужгородський коньячний завод",4,family,NA,140,4,73
855,КОМІНВЕСТБАНК,878968,1012012,406003,445070,373,"Олександр 
Янукович через Ужгородський коньячний завод",4,family,NA,140,4,73
856,КОМІНВЕСТБАНК,742595,1072010,305434,388961,52,"Олександр 
Янукович через Ужгородський коньячний завод",4,family,NA,140,4,73
857,КОМІНВЕСТБАНК,898423,1072012,392037,447453,239,"Олександр 
Янукович через Ужгородський коньячний завод",4,family,NA,140,4,73
858,КОМІНВЕСТБАНК,1124248,1072014,585268,629564,1245,"Олександр 
Янукович через Ужгородський коньячний завод",4,family,NA,140,4,73
859,КОНВЕРСБАНК,1086883,1012011,378995,663702,1085,NA,4,NA,NA,92,4,37
860,КОНВЕРСБАНК,1381035,1072011,445893,740132,155,NA,4,NA,NA,92,4,37
861,КОНВЕРСБАНК,2821099,1012012,496011,1189280,1624,NA,4,NA,NA,92,4,37
862,КОНВЕРСБАНК,2852505,1072012,769776,1438507,-485,NA,4,NA,NA,92,4,37
863,КОНВЕРСБАНК,788300,1072010,291770,312343,400,NA,4,NA,NA,92,4,37
864,КОНКОРД,247947,1012011,226224,129317,67,"Олена
 Сосєдка, Юлія Сосєдка",4,russia,NA,219,2,150
865,КОНКОРД,249920,1072010,259516,131755,111,"Олена Сосєдка, Юлія 
Сосєдка",4,russia,NA,219,2,150
866,КОНКОРД,287337,1072012,252868,152213,622,"Олена Сосєдка, Юлія 
Сосєдка",4,russia,NA,219,2,150
867,КОНКОРД,274460,1012010,260771,156116,1029,"Олена Сосєдка, Юлія 
Сосєдка",4,russia,NA,219,2,150
868,КОНКОРД,200031,1012009,163683,85954,2265,"Олена Сосєдка, Юлія 
Сосєдка",4,russia,NA,219,2,150
869,КОНКОРД,165611.17,1012014,144981.17,27112,1193,"Олена Сосєдка, 
Юлія Сосєдка",4,russia,NA,219,2,150
870,КОНКОРД,225546,1072014,172558,55100,139,"Олена Сосєдка, Юлія 
Сосєдка",4,russia,NA,219,2,150
871,КОНКОРД,204329,1072009,182572,87107,386,"Олена Сосєдка, Юлія 
Сосєдка",4,russia,NA,219,2,150
872,КОНКОРД,266405,1072011,215155,133957,59,"Олена Сосєдка, Юлія 
Сосєдка",4,russia,NA,219,2,150
873,КОНКОРД,282048,1012013,262466,135165,919,"Олена Сосєдка, Юлія 
Сосєдка",4,russia,NA,219,2,150
874,КОНКОРД,280159,1012012,261473,153577,56,"Олена Сосєдка, Юлія 
Сосєдка",4,russia,NA,219,2,150
875,КОНКОРД,170456,1072013,152873,24272,778,"Олена Сосєдка, Юлія 
Сосєдка",4,russia,NA,219,2,150
876,КОНТРАКТ,404210,1012011,216239,244018,132,"Девід Халперт 
(США)",4,world,NA,172,2,85
